name,descriptionAr,descriptionEn,image,categoryId,price,discountedPrice
Gerovital H3 Hyaluronic Acid Ampoules ,شسيسش,"5% Hyaluronic Acid ampoules are recommended in intensive moisturizing treatments, increasing skin elasticity and reducing wrinkles.
 
 
 Reduces the depth of deep wrinkles by up to 26% * after 28 days of use.
 The hydration level increases by up to 67% *, one hour after the first application.
 The ampoules contain a serum concentrated in Superoxide Dismutase (SOD) and pure and liposomal Hyaluronic Acid, having intensely moisturizing and wrinkle smoothing effects.
 Pure Hyaluronic Acid has intensely moisturizing effects by acting dual, restoring water reserves in the skin, and reducing transepidermal water loss.
 Hyaluronic Acid Liposomes penetrate the skin and fill wrinkles on the inside so wrinkles and fine lines are greatly diminished.
 The anti-aging and regenerating effect is the result of combining a serum rich in Superoxide Dismutase and pure and liposomal Hyaluronic Acid, with intense wrinkle-smoothing effects. Dismutinis standardized in superoxide dismutase, the antioxidant enzyme found in human skin. Delays the signs of skin aging (wrinkles, dehydration, pigment spots, and loss of elasticity) by protecting hyaluronic acid and collagen and elastin fibers from oxidative degradation. 
 Used regularly, the product visibly reduces deep wrinkles.
 Direction of Use:
 
 Give all the serum to the bottom of the ampoule. To protect your hands, wrap the vial in a tissue before breaking. The ampoules are pre-cut around the entire circumference of the neck, just like in the pharmaceutical industry, without the need for a rupture cap. The packaging breaks down the vials, both in text and image.
 Use for external use only.
 
 The entire contents of the ampoule are used for a single application!
 The contents of an ampoule are poured into the palm on freshly cleansed skin and applied by light massage on the face, neck, and dÃ©colletÃ©. Gently massage around the eyes without the product coming into contact with the eyes.
 The ampoules are used in the morning or in the evening, in cures of 10 days of treatment. For long-lasting anti-wrinkle and anti-aging effects, this treatment is applied monthly.
 After absorption of the serum from the ampoules, apply the daily maintenance cream from the Gerovital H3 Evolution range.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Hyaluronic-Acid-Ampoules.png?alt=media&token=9b6c9da9-d9c2-4a13-b30c-9ce926558e67,7,47,37.6
Gerovital H3 Moisturizing Lifting Cream ,شسيسش,"It is a moisturizing day cream with a lifting effect, which gives you UV protection throughout the day.
 The cream is suitable for hydrating dry, dehydrated or mature skin during the day, and acts to correct skin imperfections, by reducing wrinkles and improving skin tone, by stimulating collagen production.
 
 Prevents the destructive action of UV radiation and environmental factors through the synergistic action of Superoxide Dismutase - anti-aging enzyme - Boswellia Serrata and UV filters .
 
 Corrects skin imperfections, diminishes and erases fine lines and wrinkles with the triplet of innovative ingredients Sepilift, Lipomoist and liposomes with Hyaluronic Acid.
 
 Adenosine is a purine nucleotide in the body that supports the anti - wrinkle effect by modulating many biochemical processes. It activates cellular metabolism and has anti-inflammatory action. Along with Boswellia Serrata Extract, it regenerates and soothes the skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Moisturizing-Lifting-Cream.png?alt=media&token=5cfab741-9f79-4624-b6eb-0b3eba00d82d,7,36.5,29.2
Gerovital H3 Perfect Anti-Aging Serum ,شسيسش,"Perfect Anti-age serum is a strong product with strong anti-aging effects, specially developed for treating mature skin.
 
 It is used daily, morning and evening, after the face has been cleansed and toned. It is associated with daily maintenance cream, moisturizing or nourishing.
 
 The product is packaged in a bottle with airless system. The main difference of this system is that there is no immersion tube, but a diaphragm that rises when the product is evacuated by pressing the button. The advantages of the airless system are: it allows the evacuation of the content almost 100%, the dosage of the product is constant, the risk of contamination of the product is low. At first use, about 15-20 actuators are required to prime the pump.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Perfect-Anti-Aging-Serum.png?alt=media&token=055d3f41-ace8-4ff6-ab65-41748d739241,7,36.5,29.2
Gerovital H3 Regenerating Lifting Cream ,شسيسش,"The cream helps to rejuvenate and reshape the skin by reducing fine lines and wrinkles.
 
 The intense lift effect is provided by Sepilift and Gatuline Expression. Sepilift gives the skin long-lasting hydration, anti-wrinkle, and toning effects.
 
 Superoxide Dismutase, along with Vitamins A and E, protects collagen fibers by preventing wrinkles. GP4G, a pure energy source, supports regenerative and restructuring processes.
 
 Sodium Hyaluronate Liposomes are absorbed into the skin and fill the wrinkles inside.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Regenerating-Lifting-Cream.png?alt=media&token=0db20891-6053-4bb8-9eba-8170edc518d6,7,36.5,29.2
Gerovital H3 Whitening Dark Spots Corrector ,شسيسش,gerovital-h3-evolution-dark-spots-corrector,https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Whitening-Dark-Spots-Corrector.png?alt=media&token=9e5437ea-4ec5-4d9f-af03-aff9a67c7f79,7,36.5,29.2
Gerovital H3 Wrinkle Correction Treatment ,شسيسش,"The cream gives your skin radiance and beauty by removing pigment spots. The cream discolors the pigment spots, whitens, restores the uniformity of the skin through the synergistic action of Arbutin and the ""AHA Care"" Complex. 
 
 Superoxide Dismutase, along with Vitamin E and Boswellia Serrat regenerates and protects the skin against the stress caused by ultraviolet rays, moisturizes the skin, reduces fine lines and wrinkles.
 
 The cream is applied twice a day, at least 2 months, on the affected areas.
 
 The bleaching and whitening treatment of the skin are preferably done in the seasons with less sun, respectively autumn and winter, ensuring, simultaneously with the bleaching process, a good UV protection of the skin, by using maintenance creams with medium factor. or high UV protection (minimum 30 protection factor).
 
 At any sign of skin irritation, temporarily suspend the application of the cream and resume after 2-3 days.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Wrinkle-Correction-Treatment.png?alt=media&token=aa88806e-d096-4d6d-829f-b4bdc10fa8ea,7,36.5,29.2
Gerovital H3 Anti-Wrinkle Cream with Hyaluronic Acid ,شسيسش,"Product details

The Gerovital H3 Evolution - Anti Wrinkle Cream improves the barrier function of the skin and offers an intense hydration of the derma.

The barrier function of the skin is re-established, skin will stay hydrated all day long, looking younger, smoother and refreshed.

The formula acts as a “smart nutrient” for the skin as it will adjust its moisture and its absorption rate based on the outside humidity—depending on the season and climate.

The ""anti-aging super-enzymes"" play a critical role in defending and protecting the cells against the toxic effects of oxygen radicals, ensuring long-term skin firmness, acting against oxidative degradation and protecting fibroblasts chains of collagen and elastin proteins which are responsible for skin elasticity.

The cream also energises and protects the skin from environmental stress, and enhances maintenance and repair. It is also offers a new way to increase cellular defensive strength against UV factors.

Cream rich in pure ingredients with major anti-wrinkle, line filling and smoothing effects.

Action: Face care / Moisturising / Anti-wrinkle / Special care

How to use: Apply in the morning and in the evening, on the face, neck and décolletage 

Use: Day care / Night care

Skin: All skin types

Age: 30+

Size: 50 ml / 1.69 fl oz",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-H3-Anti-Wrinkle-Cream-with-Hyaluronic-Acid.png?alt=media&token=c4169b33-7fa3-48d1-b29a-491cf0b67247,7,40,32
Gerovital Must Have Anti-Wrinkle and Firmity Serum ,شسيسش,"Product details

Ensures healthy, smooth and regenerated skin. Highly recommended for people with loose, wrinkled or dehydrated skin.

This Serum plays an important active role in moisturising, softening and protecting the skin, while providing anti-inflammatory protection, reduction of pigmentation and pores, regulation of sebum secretion. Aloe Vera extract contributes furthermore to increasing the degree of hydration of the skin.

For young skins, the serum capitalises on the effects of hydration and protection, and for mature skins it has real benefits in increasing skin elasticity, reducing wrinkles and hydration. 

The Gerovital Must Have - Anti-Wrinkle and Firming Serum is using an proprietary formula that acts to strengthen the extracellular matrix, reducing wrinkles, increasing skin elasticity and its hydration.

Hydrated and protected complexion
Improved elasticity
Reduced wrinkles
Regenerated skin
Dermatologically tested
Action: Anti Wrinkle

Skin: Suitable for all skin types

Age: 20+

Use: Morning, Evening

How to use: Apply to the face, neck, décolleté - in the morning and in the evening. Test the tolerance to the product on a small area of the skin, in case of discomfort it is recommended to stop using the product.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Must-Have-Anti-Wrinkle-and-Firmity-Serum.png?alt=media&token=d70e703d-3098-43c4-a10a-b420aa524806,7,36,28.8
Gerovital Must Have Eye Contour Serum ,شسيسش,"Product details

Massively reduces dark circles and the bags under the eyes. Suitable for any skin type, the serum is indicated for people with dark circles or bags under the eyes or for skin care that lacks firmness. It improves the skin texture and has brightening effects.

The Gerovital Must Have - Eye Contour Serum is designed to restore the beauty and radiance of the delicate area around the eyes. The association of pure ingredients prevents and improves the installation of a dull appearance, the development of inflammation, dark circles, the decrease of elasticity and tone.

Caffeine stimulates microcirculation and has strong antioxidant effects, relieves dark circles and bags under the eyes, reduces inflammation and redness of the skin. Other ingredients stimulate collagen production, making the skin firmer and strengthening the skin's barrier function and restoring the skin's ability to retain water.

Diminished circles
Reduced inflammation
Improved elasticity
Firmer skin
Revitalised complexion
Dermatologically tested
How to use:

Recommended to be constantly used in the morning and evening, especially in the delicate area around the eyes, gently massaging until absorbed.

It can be applied all over the skin, for revitalising effects and rendering the young and bright appearance.

Action: Anti-dark circles, Skin care

Age: 20+

Skin: Suited for all skin types

Use: Morning Care, Evening Care",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Must-Have-Eye-Contour-Serum.png?alt=media&token=dc17c1aa-6a7f-4e3c-b6ec-02c865fd0b86,7,36,28.8
Gerovital Must Have Moisturizing Cream peptides ,شسيسش,"Product details

Gerovital Must Have Moisturising Cream SPF 15 is a face cream for daily maintenance. The associated active principles help to increase the level of hydration both in the deep layers of the skin and in its outer layers. It is aimed at people with dehydrated skin, lacking firmness, that needs UV protection.

Natural tint. Hydration, skin firmness. The cream supports the skin's energy production processes, implicitly cellular metabolism as a whole.

Intense hydration
Firmness improvement
Sunscreen
Dermatologically tested
Complex formula includes ingredients of marine origin that provide the skin with the nutrients and amino acids necessary to maintain skin firmness.

Honey extract provides the cells with both moisturising substances and sugars used by the cells as energy support for all metabolic processes.

Action: Firmness/ Hydration / Sun protection

How to use: Recommended to be used daily, in the morning, for hydration, protection against UV radiation and uniformity of skin colour.

Age: 20+

Skin type: Suitable for all skin types",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Must-Have-Moisturizing-Cream-peptides.png?alt=media&token=c45f7b05-a256-4e7d-9322-051a2bf424a6,7,36,28.8
Gerovital Must Have Moisturizing Serum Niacinamide ,شسيسش,"Product details

It corrects spots/blemishes, scars and acne marks, acting as a highly efficient moisturiser for your skin.

The serum is a versatile skincare product, with multiple benefits for both young and mature skin. The high concentration of ingredients give the serum a wide spectrum of cosmetic benefits:

moisturising effect
anti-wrinkle effect
anti-inflammatory protection
reduction of blemishes and pores
regulation of sebum secretion
Its ingredients stabilise the barrier function of the epidermis, reducing trans-epidermal water loss and improving the water content of the 'stratum corneum'. They also contribute to effectively balancing the inflammatory process, while increasing the skin moisture.

The cream normalises the activity of the sebaceous glands, regulates sebum secretion and improves the appearance and comfort of oily and acne-prone skin.

Reduced imperfections
Diminished pores
Immediate hydration
Improved skin appearance
Bright and smooth complexion
Dermatologically tested
How to use: Use the product without combining it with other serum. It is recommended to use the product before applying the cream.

Apply on the face, neck, cleavage, in the morning and in the evening.

Test the tolerance to the product on a small area of the skin, in case of discomfort it is recommended to stop using the product.

Action: Anti dark circles / Blemished skin / Hydrating / Moisturising

Age: 20+

Use: Day care / Night care

Skin type: All skin types (incl. acne skin)",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Must-Have-Moisturizing-Serum-Niacinamide.png?alt=media&token=025c56c6-422b-48e9-82d3-68846250cdf2,7,36,28.8
Gerovital Must Have Peeling Serum AHA ,شسيسش,"This Gerovital Serum exfoliates the skin, reduces visible blemishes giving an unique, natural glow to your skin. The AHA complex ensures a gentle exfoliation, a deep regeneration of the skin to the surface, an effective hydration. The Serum is recommended for the care of skin with visible spots, traces left by acne or if the skin is dull, lacks shine.

Gentle exfoliation
Intense skin regeneration
Effective hydration
Antioxidant effect
Increase skin brightness
Dermatologically tested
Gerovital Must Have Peeling Serum ensures gentle exfoliation, regeneration of the skin from the depth to the surface, effective hydration. The serum is recommended for prior exfoliation associated with depigmentation treatment, but also for weekly exfoliations, which increase the degree of hydration and maximise the effects of any cosmetic product.

Vitamin C present in a particularly stable form restores the the skin’s natural protective barrier, improves the overall appearance, reduces fine lines and wrinkles, has an anti-inflammatory and antioxidant effect.

The serum is recommended for pre-exfoliation associated with depigmentation, treatments, but also for weekly exfoliation, which increases the moisture level and maximises the effects of any cosmetic product.

How to use: Peeling has to be done once a week. Drip in the palm 3-4 drops and apply by light massage until completely absorbed, avoiding the eye contour area. No rising required. After a peeling and depigmentation treatment, apply a soothing protective cream. During a peeling treatment, avoid sun exposure, use a cream with a high UV protection factor. The treatment should be done in less sunny season. Test the tolerance to the product on a small area of the skin, in case of discomfort it is recommended to stop using the product.

Action: Hydrating / Regenerating

Age: 20+

Skin: Suitable for all skin types

Use: Weekly",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Must-Have-Peeling-Serum-AHA.png?alt=media&token=5d14c437-43ba-4b8b-b482-c0b0179431fe,7,36,28.8
Gerovital Must Have Sorbet-Cream Booster Hydration ,شسيسش,"Product details

With its ‘’sorbet’’ structure, suitable for young women and all skin types, this amazing cream offers immediate hydrating benefits, which outline a young and bright skin appearance.

Its main ingredients ensure the immediate formation of a non-occlusive moisturising film on the skin surface, which blinds water and prevents the evaporation of water from inside the dermis, while having long lasting anti-inflammatory effects.

It moisturises and brightens the skin, reduces fine lines and significantly improves the moisturising level, by increasing the water reserves in the deep skin layers and restoring the natural protective barrier. The physiological process of flaking is normalised, fine lines and skin micro relief are improved.

The cream stimulates collagen synthesis, revives skin tone and elasticity, reduces wrinkles, improves skin texture and gives an elegant radiance.

Action: Anti-wrinkle / Hydrating

Age: 20+

Use: Day Care / Night care

Skin: All skin types

How to use: Use daily, in the morning and in the evening, after cleansing. The cream can be an excellent makeup base.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Must-Have-Sorbet-Cream-Booster-Hydration.png?alt=media&token=20c68d8c-df04-4b49-9206-1fdeb49bcbf3,7,36,28.8
Gerovital Plant Anti-Wrinkle Concelear Cream ,شسيسش,"Powerful active principles like Aescin, Centerox, Sepilift and Vitamin C encapsulated in ceramide-containing liposomes fades the appearance of the dark circles caused by the poor drainage or the accumulation of the metabolites,...",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Plant-Anti-Wrinkle-Concelear-Cream.png?alt=media&token=cf490d84-cb01-424d-b5d2-ada947470253,7,15,12
Gerovital Plant Anti-wrinkle Day Night Cream ,شسيسش,"Microbiome Protect SPF 15 Anti-Wrinkle Anti-Wrinkle Cream is designed to care for normal or dry skin, providing protection against photo-aging skin processes. 
 
 91% natural ingredients
 Anti-wrinkle and multi protective effect
 Clinically proven results:
 Sepilift DPHP, a natural source of hydroxyproline, initiates and supports the synthesis of collagen and elastin fibers. This anti-wrinkle action corrects fine lines and wrinkles. The skin becomes more toned, more elastic, increasing its supporting function.
 Liposomal vitamin C acts synergistically with Sepilift DPHP to produce collagen fibers. Due to its strong antioxidant effect, it acts synergistically with Vitamin A to protect existing protein fibers and new ones formed against oxidative stress.
 Poliplant Microbiom Protect Complex, consisting of standardized Brusture root extract, extracts from Chestnut seeds, forest thorn rhizomes, vine leaves, and witch hazel leaves, restores the balance of the skin microbiome, respecting its unique identity and its major function of protecting the skin. As such, the skin is healthier, less reactive, more capable of regeneration.
 The remaining 9% of the ingredients ensure the achievement of SPF and good preservation of the formula.
 Apply daily on the face, neck, then massage gently until completely absorbed into the skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Plant-Anti-wrinkle-Day-Night-Cream.png?alt=media&token=aee49107-2f38-4188-83d8-f66ee762652d,7,25,20
Gerovital Plant Cc Cream ,شسيسش,"The Gerovital Plant â€œColor Controlâ€ Cream gives the complexion a natural look, having a formula that combines effective active ingredients with natural pigments.
 
 The CC Cream offers multiple benefits: reduces the appearance of skin imperfections, mattifies and smoothes the skin texture, protects the skin against the aggression of external agents.
 Key Ingredients:
 Poliplant Microbiom Protect Complex
 Benefits: 
 
 Normal skin
 Medium tone, mattifying effect
 With Poliplant Microbiom Protect Complex
 94% Natural origin ingredients
  
 
 Product Details: 
 
 The Poliplant Microbiom Protect Complex prevents microbial imbalances on the skin surface and improves the barrier function for a harmoniously balanced complexion.
 Upon application, skin is left healthier, less reactive, and better able to regenerate.
  
  
 Usage:
  Apply in a uniform layer on the face, neck, and dÃ©colletage. For greater coverage, apply an additional layer.
 DERMATOLOGICALLY TESTED.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Plant-Cc-Cream.png?alt=media&token=d40f4b1c-1f5a-4ca0-84fa-9c5c6e953578,7,17.5,14
Gerovital Plant Cleansing Fluid ,شسيسش,"Easily removes make-up and impurities from the skin's surface.
 96% natural origin ingredients
 Face and Eyes
 Leaves Balanced, Perfectly Clean Skin. Normal and Combination Skin. Face and Eyes. Dermatologically Tested.
 With Poliplant Microbiom Protect Complex.
 96% Natural Origin Ingredients.
 Age 25+. Daily Care, Morning and Evening. 
 Directions for use
 Apply morning and night to the face, neck, and chest, gently massaging to emulsify the impurities, then remove with a cotton pad.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Plant-Cleansing-Fluid.png?alt=media&token=40872f74-af60-4adb-add8-c1e3365c1861,7,15,12
Gerovital Plant Micellar Water ,شسيسش,"Gently cleanses the face, eyes, and lips. The micelles remove the make-up, sebum, and other impurities.
 
 Key Ingredients:
 Poliplant Microbiom Protect Complex
 Equibiom
 Benefits: 
 
 Normal and mixt skin
 Face, eyes, and lips
 With Poliplant Microbiom Protect Complex
 96% Natural origin ingredients
 
 Product Details: 
 
 The Burdock root extract from Equibiom prevents microbial imbalance, leaving skin more comfortable and less reactive.
 The Poliplant Microbiom Protect Complex stimulates micro-circulation and cleanses the complexion.
  
 Usage:
  Apply with a cotton pad, morning and evening to the face, neck, and dÃ©colletage, to remove the make-up and impurities.
 DERMATOLOGICALLY TESTED",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Plant-Micellar-Water.png?alt=media&token=e22e2c78-e42c-4cc6-a65d-05b1e0a66b2b,7,14,11.2
Gerovital Plant Moisturizing Cream ,شسيسش,"Poliplant Microbiom Protect moisturizer is specially designed to maintain an optimal level of hydration for normal and combination skin. It is applied daily to increase oxygen consumption in cells, improve hydration and reduce allergic reactions.
 
 96% natural ingredients
 Oxygen booster
 Clinically proven results:
 ""Increases the level of long-term hydration on the skin with a maximum value of 106.22% *
 * Assessment by instrumented measurements, after 28 days""
 
  
 
 Olive oil and Aquaxyl, along with the structure of the cream, rich in natural ingredients, restore the skin's barrier function by helping to reduce transepidermal water loss and increase water reserves in the dermis and epidermis.
 Poliplant Microbiom Protect complex restores the balance of the skin microbiome, respecting its unique identity and its major function of protecting the skin. 
 Sepitonic M3, a complex of minerals essential for cellular metabolism, revitalizes cells and increases oxygen consumption in them. 
 The remaining 4% of the ingredients ensure good preservation of the formula.
 
 It is used daily, in the morning, on the face, neck, and dÃ©colletÃ©.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Plant-Moisturizing-Cream.png?alt=media&token=037c2d00-9ddb-4333-8399-39ad1e5e58ca,7,25,20
Gerovital Stop-Acne Antimicrobial Foaming-Gel ,شسيسش,"Ensures gentle and effective washing of the face without drying the skin. Removes impurities and excess sebum. 
 
 The main problem with the appearance of imperfections is the inability of the skin to breathe normally: the pores are clogged and the sebum secreted by the glands remains under the first layers of skin.
 Acne can be non- inflammatory, when the bacterial component is not involved, characterized by the appearance of open comedones (blackheads) or closed (whiteheads) and inflammatory, when the bacterial component is also involved, characterized by the appearance of papules, pustules, nodules and cysts.
 
 The Gerovital Stop Acne range is developed as a complete range for oily, acne-prone skin issues, with complementary products that must be used according to a treatment scheme. The order of use steps is suggested by the numbers on the product label.
 
 By exfoliating effect, natural salicylic acid from willow bark extract (willow) helps to cleanse and release pores. 
 Soft vitamin E capsules provide the nutrients needed for healthy skin without irritating or aggressing acne-prone skin
 
 It is used regularly in the morning and in the evening. Apply a small amount on damp face, avoiding the eye and mouth area. Massage gently until frothy, then remove with plenty of water.
 
  It is used regularly in the morning and in the evening. Apply a small amount on damp face, avoiding the eye and mouth area. Massage gently until frothy, then remove with plenty of water.
 
  It is used regularly in the morning and in the evening. Apply a small amount on damp face, avoiding the eye and mouth area. Massage gently until frothy, then remove with plenty of water.
 
  It is used regularly in the morning and in the evening. Apply a small amount on damp face, avoiding the eye and mouth area. Massage gently until frothy, then remove with plenty of water.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Stop-Acne-Antimicrobial-Foaming-Gel.png?alt=media&token=80e22a3c-b999-4d8d-be38-4176d8385c6f,7,15,12
Gerovital Stop-Acne Mattifying CC Cream ,شسيسش,"This CC moisturizer is the third and final step of the Gerovital Stop Acne skin care regimen.
 Effectively covers blemishes and uneven skin tone, leaving a perfect luminous matte finish.
  SebarylÂ® - is a biotechnological and botanical complex with strong sebum regulating efficacy. It has mattifying and anti-irritant effect, improves the structure and comfort of the oily skin.
 Silica Silyate provides the mattifying effect.
  
 Usage: Apply in points, in several zones of the face: start blending it on and around the nose and move to the other areas, cheeks, forehead, chin and neck.
 Use gentle, circular motions until the product is completely blended.
 For best results, use after cleaning the skin with the Purifying Foaming Gel",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Stop-Acne-Mattifying-CC-Cream.png?alt=media&token=8eaad206-4fa0-472e-8894-007285843abf,7,17.5,14
Gerovital Stop-Acne Purifying Fluid ,شسيسش,"Purifying fluid provides protection for acne-prone or acne-prone skin against the proliferation of microorganisms and the onset of the inflammatory process, against excess sebum, dehydration, and against the persistence of post-acne pigment spots. 
 
 
 Skin cleansing effect up to 80% * . 10 minutes after application, in vivo clinical trial *.
 
 No parabens. Demonstrated efficacy under dermatological control.
 SynactinÂ® AC is a complex active ingredient, with a 5 in 1 type action, because it acts on all the factors involved in acne. It has effects in reducing inflammation, reducing microbial activity, including Propionibacterium Acnes, and reducing post-inflammatory hyperpigmentation. Helps regulate the keratinization process and restore the barrier function of the skin, by reducing sebum secretion and anti-inflammatory effect.
 Niacinamide is a valuable asset, with multiple benefits for acne skin: it intervenes in regulating sebum secretion, in depigmenting post-acne spots, has anti-inflammatory, decongestant effects, and strengthens the skin's barrier function by stimulating the synthesis of sphingolipids, precursors of ceramides.
 Potassium glycyrrhizinate inhibits the enzyme responsible for converting cortisol to cortisone, being a powerful anti-inflammatory.
 Lactic acid and sodium lactate are components of MFN - the skin's natural moisturizing factor, being responsible for maintaining an optimal level of hydration of the stratum corneum of the epidermis. It also provides protection against the proliferation of microorganisms involved in acne by supporting the acidic mantle of the skin and accelerates the process of removing post-acne hyperpigmentation.
 
 It is used either in the treatment for more severe cases or individually, in milder cases, both curatively and for preventive purposes. Apply in the morning and evening, avoiding the eye area, after cleansing the skin with the Purifying Foaming Gel.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Stop-Acne-Purifying-Fluid.png?alt=media&token=e26bdf1f-025a-40f6-9639-c7b78bf1c6d1,7,14,11.2
Gerovital Stop-Acne Purifying Peel-Off Mask ,شسيسش,"Ac.netâ„¢ - is an active ingredient which offers a holistic approach for the treatment of oily or acne-prone skin. It prevents the proliferation of micro-organisms and regulates sebum secretion. Ac.netâ„¢ is safe and effective for all ages.
 Green Tea Extract is rich in antioxidants, has good anti-inflammatory and soothing effects, prevents irritation and stimulates skin microcirculation, maintaining its tone and youthful appearance.
 Benefits: 
 
 The elastic film removes dead cells and other impurities and helps unclogging pores.
 Weekly-care formula.
 Usage: Apply on perfectly clean face and neck, in a uniform layer of medium thickness. Avoid your eye area, brows, and hairline. Leave it for about 12-15 minutes. After drying, remove the film starting from chin to forehead.
 Use once a week.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Stop-Acne-Purifying-Peel-Off-Mask.png?alt=media&token=c92a65a7-f450-477b-b1fb-d511d183006c,7,15,12
Gerovital Stop-Acne Sebum Control Cream ,شسيسش,"It is a cream for seborrheic, combination, and acne-prone skin, for shiny and irritated skin. It has a light and pleasant structure, non-sticky, with fast absorption, which reduces excess sebum and restores the skin's feeling of comfort. The skin becomes clean and matte.
 
 The main problem with the appearance of imperfections is the inability of the skin to breathe normally: the pores are clogged and the sebum secreted by the glands remains under the first layers of skin.
 Acne can be non-inflammatory when the bacterial component is not involved, characterized by the appearance of open comedones (blackheads) or closed (whiteheads), and inflammatory, when the bacterial component is also involved, characterized by the appearance of papules, pustules, nodules, and cysts.
 
 The Gerovital Stop Acne range is developed as a complete range for oily, acne-prone skin issues, with complementary products that must be used according to a treatment scheme. The order of use steps is suggested by the numbers on the product label.
 
 Contains Sebaryl, a natural astringent that has a mattifying and anti-irritant effect.
 
 It is used daily, morning and evening, after pre-cleansing the skin with the Purifying Foaming Gel.
 Apply on the face and massage gently until completely absorbed into the skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Stop-Acne-Sebum-Control-Cream.png?alt=media&token=7b834031-6b53-4762-b743-d76b639f4520,7,15.25,12.2
Gerovital Stop-Acne Ultra-Active Cream ,شسيسش,"Concentrated formula. Corrects acne skin imperfections.
 It is a cream with fast absorption, with a calming effect: 
 
 Reduces excess sebum by up to 81.82%, 
 Promotes the amelioration of acne lesions up to 77.27% *, 
 * subjective evaluation 28 days. 
 
 The main problem with the appearance of imperfections is the inability of the skin to breathe normally: the pores are clogged and the sebum secreted by the glands remains under the first layers of skin.
 Acne can be non-inflammatory when the bacterial component is not involved, characterized by the appearance of open comedones (blackheads) or closed (whiteheads), and inflammatory, when the bacterial component is also involved, characterized by the appearance of papules, pustules, nodules, and cysts.
 
 The Gerovital Stop Acne range is developed as a complete range for oily, acne-prone skin issues, with complementary products that must be used according to a treatment scheme. The order of use steps is suggested by the numbers on the product label.
 
 Contains salicylic acid.
 
 It is applied strictly on the affected areas (pimples), after prior cleaning with Purifying Foaming Gel. 
 Do not use in people allergic to aspirin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Stop-Acne-Ultra-Active-Cream.png?alt=media&token=18c719f8-eab3-472a-bb56-0d87f80a9556,7,13,10.4
